unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,tradecount
1622174400000,2021-05-28 04:00:00,AAVE/USDT,364.630,364.630,350.730,354.110,19317.4,6893832.5380,15901
1622170800000,2021-05-28 03:00:00,AAVE/USDT,363.280,365.590,357.710,364.710,24638.8,8918797.8580,16285
1622167200000,2021-05-28 02:00:00,AAVE/USDT,367.230,371.050,359.370,363.480,19845.6,7240987.3140,15827
1622163600000,2021-05-28 01:00:00,AAVE/USDT,362.040,369.810,357.580,367.240,23103.4,8406389.4300,18840
1622160000000,2021-05-28 00:00:00,AAVE/USDT,371.910,377.130,361.010,361.970,36562.8,13463470.1610,26947
1622156400000,2021-05-27 23:00:00,AAVE/USDT,376.840,380.400,369.000,371.880,20729.3,7723460.4640,16216
1622152800000,2021-05-27 22:00:00,AAVE/USDT,381.900,383.770,374.030,376.710,18615.5,7055247.4680,12750
1622149200000,2021-05-27 21:00:00,AAVE/USDT,371.200,382.770,368.170,381.650,19896.3,7454743.5000,13401
1622145600000,2021-05-27 20:00:00,AAVE/USDT,380.910,382.200,370.120,371.200,18011.8,6774853.1780,13616
1622142000000,2021-05-27 19:00:00,AAVE/USDT,385.560,386.020,373.840,380.920,18900.0,7165333.2500,14002
1622138400000,2021-05-27 18:00:00,AAVE/USDT,388.440,389.910,380.330,385.460,18710.9,7198319.9650,13273
1622134800000,2021-05-27 17:00:00,AAVE/USDT,380.500,390.820,377.910,388.450,21775.3,8385302.8490,15251
1622131200000,2021-05-27 16:00:00,AAVE/USDT,393.310,395.960,377.330,380.500,34864.7,13347783.8960,22329
1622127600000,2021-05-27 15:00:00,AAVE/USDT,397.620,398.820,386.190,393.210,24752.2,9701555.6470,16267
1622124000000,2021-05-27 14:00:00,AAVE/USDT,390.570,402.970,390.520,397.780,19950.6,7938372.6340,15246
1622120400000,2021-05-27 13:00:00,AAVE/USDT,384.180,397.880,384.040,390.440,20496.3,8058429.1110,15153
1622116800000,2021-05-27 12:00:00,AAVE/USDT,391.030,394.390,383.700,384.100,20057.6,7811208.9910,16213
1622113200000,2021-05-27 11:00:00,AAVE/USDT,382.210,393.070,382.210,390.940,20518.1,7970492.5210,14855
1622109600000,2021-05-27 10:00:00,AAVE/USDT,385.780,387.420,381.360,382.300,15047.4,5787580.6840,13997
1622106000000,2021-05-27 09:00:00,AAVE/USDT,386.460,392.880,384.340,385.810,17248.4,6710936.2800,15257
1622102400000,2021-05-27 08:00:00,AAVE/USDT,384.290,390.430,375.330,386.320,23756.6,9123641.6130,18947
1622098800000,2021-05-27 07:00:00,AAVE/USDT,385.490,387.000,379.770,384.480,12710.6,4874850.5920,11384
1622095200000,2021-05-27 06:00:00,AAVE/USDT,382.550,386.670,378.610,385.400,13722.2,5245370.6540,10686
1622091600000,2021-05-27 05:00:00,AAVE/USDT,375.810,383.100,368.270,382.470,16390.3,6155314.2800,12425
1622088000000,2021-05-27 04:00:00,AAVE/USDT,375.430,376.570,365.250,375.550,21520.3,7997069.7990,17164
1622084400000,2021-05-27 03:00:00,AAVE/USDT,383.970,384.120,364.540,375.450,32110.9,11940066.2680,23237
1622080800000,2021-05-27 02:00:00,AAVE/USDT,380.310,388.140,375.780,384.150,27237.1,10450486.3630,18382
1622077200000,2021-05-27 01:00:00,AAVE/USDT,402.610,405.350,375.350,380.220,53339.0,20783269.3480,29757
1622073600000,2021-05-27 00:00:00,AAVE/USDT,415.070,415.590,392.800,402.570,35350.3,14218483.2630,22722
1622070000000,2021-05-26 23:00:00,AAVE/USDT,392.270,418.900,390.110,415.060,61587.8,24929447.6610,40005
1622066400000,2021-05-26 22:00:00,AAVE/USDT,386.150,392.770,384.050,392.480,21270.7,8267892.8460,12628
1622062800000,2021-05-26 21:00:00,AAVE/USDT,378.590,389.010,377.100,386.210,18160.7,6951010.2870,13208
1622059200000,2021-05-26 20:00:00,AAVE/USDT,372.620,379.100,369.390,378.510,10369.6,3894216.6100,10082
1622055600000,2021-05-26 19:00:00,AAVE/USDT,372.720,373.250,360.500,372.760,22244.3,8154758.1800,13876
1622052000000,2021-05-26 18:00:00,AAVE/USDT,371.890,373.470,366.520,373.000,21550.2,7976686.9600,16608
1622048400000,2021-05-26 17:00:00,AAVE/USDT,366.460,372.920,358.620,371.570,19118.0,6980434.6120,14435
1622044800000,2021-05-26 16:00:00,AAVE/USDT,370.110,378.610,365.150,366.460,20312.8,7557280.4800,15174
1622041200000,2021-05-26 15:00:00,AAVE/USDT,371.860,373.410,361.140,369.900,22471.2,8267544.3600,16874
1622037600000,2021-05-26 14:00:00,AAVE/USDT,362.170,375.990,359.180,371.930,28732.8,10635766.1810,18230
1622034000000,2021-05-26 13:00:00,AAVE/USDT,388.200,388.370,358.740,362.430,38884.6,14427239.1340,23849
1622030400000,2021-05-26 12:00:00,AAVE/USDT,386.250,392.480,383.180,388.210,17063.0,6633171.0520,14079
1622026800000,2021-05-26 11:00:00,AAVE/USDT,385.000,388.060,379.470,386.310,20989.3,8039241.7460,14878
1622023200000,2021-05-26 10:00:00,AAVE/USDT,387.650,389.900,374.440,385.000,33420.6,12717180.0410,21662
1622019600000,2021-05-26 09:00:00,AAVE/USDT,384.770,391.650,383.530,387.650,11628.2,4514928.2830,10580
1622016000000,2021-05-26 08:00:00,AAVE/USDT,393.710,398.000,380.890,384.690,34852.8,13488672.6210,23584
1622012400000,2021-05-26 07:00:00,AAVE/USDT,392.510,396.930,388.420,393.610,25016.4,9819192.1040,15404
1622008800000,2021-05-26 06:00:00,AAVE/USDT,378.690,394.850,377.010,392.400,30793.6,11971691.4000,17595
1622005200000,2021-05-26 05:00:00,AAVE/USDT,379.840,387.450,377.110,378.580,16748.7,6403708.1860,12547
1622001600000,2021-05-26 04:00:00,AAVE/USDT,385.070,386.740,374.970,379.890,21825.4,8293143.3200,16038
1621998000000,2021-05-26 03:00:00,AAVE/USDT,379.590,388.000,377.570,385.080,22113.6,8473003.5630,16141
1621994400000,2021-05-26 02:00:00,AAVE/USDT,375.860,387.980,375.000,379.580,30967.0,11830510.4090,20526
1621990800000,2021-05-26 01:00:00,AAVE/USDT,363.330,375.940,362.560,375.850,18582.6,6876174.2430,14591
1621987200000,2021-05-26 00:00:00,AAVE/USDT,370.610,373.350,357.070,363.310,31767.3,11610397.7200,19529
1621983600000,2021-05-25 23:00:00,AAVE/USDT,379.700,380.850,367.750,370.560,32227.8,12063236.9910,18800
1621980000000,2021-05-25 22:00:00,AAVE/USDT,365.690,384.190,365.690,379.200,27398.0,10291672.2860,18923
1621976400000,2021-05-25 21:00:00,AAVE/USDT,354.330,367.140,351.350,365.660,13193.8,4736047.6530,10532
1621972800000,2021-05-25 20:00:00,AAVE/USDT,347.130,356.990,345.980,354.190,16291.7,5740368.0480,13266
1621969200000,2021-05-25 19:00:00,AAVE/USDT,359.350,360.990,343.050,347.380,31973.4,11304751.9380,23055
1621965600000,2021-05-25 18:00:00,AAVE/USDT,359.130,367.080,355.620,359.250,25044.3,9065324.1810,18472
1621962000000,2021-05-25 17:00:00,AAVE/USDT,357.210,362.660,347.810,359.110,27262.3,9692665.9350,18267
1621958400000,2021-05-25 16:00:00,AAVE/USDT,361.580,362.000,350.620,357.330,31135.2,11112001.9020,23098
1621954800000,2021-05-25 15:00:00,AAVE/USDT,354.400,362.710,346.170,361.400,52829.4,18804907.9900,36507
1621951200000,2021-05-25 14:00:00,AAVE/USDT,341.110,362.540,339.470,354.510,52344.4,18582523.6220,30599
1621947600000,2021-05-25 13:00:00,AAVE/USDT,331.580,348.930,330.650,341.100,41436.1,14134028.8530,27575
1621944000000,2021-05-25 12:00:00,AAVE/USDT,323.190,335.320,321.830,331.490,34838.0,11437823.1860,27178
1621940400000,2021-05-25 11:00:00,AAVE/USDT,332.110,339.830,322.040,322.870,45006.2,14961011.1080,28735
1621936800000,2021-05-25 10:00:00,AAVE/USDT,347.400,347.440,320.780,332.050,56272.9,18645470.2920,34626
1621933200000,2021-05-25 09:00:00,AAVE/USDT,353.430,355.400,343.250,347.910,24808.0,8660541.0930,17214
1621929600000,2021-05-25 08:00:00,AAVE/USDT,368.310,371.900,349.540,353.580,34779.5,12454723.7200,25957
1621926000000,2021-05-25 07:00:00,AAVE/USDT,368.750,373.190,360.840,368.260,27146.5,9957347.5950,17812
1621922400000,2021-05-25 06:00:00,AAVE/USDT,358.130,372.040,349.970,368.490,32191.7,11692488.8690,20531
1621918800000,2021-05-25 05:00:00,AAVE/USDT,359.450,361.760,348.030,357.960,27865.2,9884441.0240,21481
1621915200000,2021-05-25 04:00:00,AAVE/USDT,359.940,363.990,345.900,359.210,35907.5,12777881.7940,24162
1621911600000,2021-05-25 03:00:00,AAVE/USDT,362.370,364.080,351.950,359.840,42586.8,15270835.8740,29323
1621908000000,2021-05-25 02:00:00,AAVE/USDT,378.390,380.630,360.510,362.570,39570.4,14635133.4320,28707
1621904400000,2021-05-25 01:00:00,AAVE/USDT,394.230,398.620,373.050,378.550,34147.3,13124366.1190,27908
1621900800000,2021-05-25 00:00:00,AAVE/USDT,387.400,404.970,381.510,394.080,47197.2,18642855.0270,30830
1621897200000,2021-05-24 23:00:00,AAVE/USDT,377.730,387.730,375.260,387.410,31149.9,11905481.0770,21124
1621893600000,2021-05-24 22:00:00,AAVE/USDT,379.520,388.020,366.220,377.560,33857.8,12790278.0640,26371
1621890000000,2021-05-24 21:00:00,AAVE/USDT,388.970,397.440,377.810,379.460,41247.8,16081480.2980,27074
1621886400000,2021-05-24 20:00:00,AAVE/USDT,390.190,394.680,376.710,388.970,50936.9,19640034.5960,33543
1621882800000,2021-05-24 19:00:00,AAVE/USDT,374.720,394.620,366.070,390.130,56653.7,21583576.4140,36577
1621879200000,2021-05-24 18:00:00,AAVE/USDT,371.170,380.730,367.140,374.850,45510.5,17053646.3530,26858
1621875600000,2021-05-24 17:00:00,AAVE/USDT,360.240,371.230,355.860,371.090,28500.8,10365271.8930,22043
1621872000000,2021-05-24 16:00:00,AAVE/USDT,359.360,367.070,344.930,360.280,51733.1,18399394.1960,35167
1621868400000,2021-05-24 15:00:00,AAVE/USDT,345.580,361.100,344.400,359.360,41322.5,14614278.6130,26138
1621864800000,2021-05-24 14:00:00,AAVE/USDT,335.120,347.320,335.120,345.830,32112.7,10970817.1330,22949
1621861200000,2021-05-24 13:00:00,AAVE/USDT,346.780,349.880,328.100,335.070,43248.5,14588855.7790,26422
1621857600000,2021-05-24 12:00:00,AAVE/USDT,344.540,351.600,334.430,346.540,52493.5,17998113.2990,31855
1621854000000,2021-05-24 11:00:00,AAVE/USDT,322.030,345.000,321.590,344.490,45431.6,15180179.7590,28648
1621850400000,2021-05-24 10:00:00,AAVE/USDT,315.440,325.330,314.130,322.190,28589.1,9133916.3270,18059
1621846800000,2021-05-24 09:00:00,AAVE/USDT,325.640,327.380,315.130,315.350,27413.9,8800660.6560,17811
1621843200000,2021-05-24 08:00:00,AAVE/USDT,327.580,329.060,316.930,325.640,36907.1,11922555.7800,21977
1621839600000,2021-05-24 07:00:00,AAVE/USDT,310.620,328.900,310.610,327.600,49129.3,15701105.8790,32343
1621836000000,2021-05-24 06:00:00,AAVE/USDT,302.880,311.840,296.020,310.530,31872.4,9692458.3870,24055
1621832400000,2021-05-24 05:00:00,AAVE/USDT,294.980,305.560,294.800,302.860,28827.8,8648313.3400,21576
1621828800000,2021-05-24 04:00:00,AAVE/USDT,304.810,309.260,290.550,294.930,38186.9,11389679.1800,24780
1621825200000,2021-05-24 03:00:00,AAVE/USDT,304.100,311.620,301.800,304.730,34867.4,10742121.5490,27030
1621821600000,2021-05-24 02:00:00,AAVE/USDT,295.480,304.880,290.280,303.790,40445.0,12067965.2250,27974
1621818000000,2021-05-24 01:00:00,AAVE/USDT,297.370,299.070,287.150,295.480,47945.1,14080992.1400,30180
1621814400000,2021-05-24 00:00:00,AAVE/USDT,292.770,305.560,292.730,297.100,53662.2,16068395.0020,37233
1621810800000,2021-05-23 23:00:00,AAVE/USDT,283.260,297.440,283.240,292.820,33653.7,9786974.2910,27012
1621807200000,2021-05-23 22:00:00,AAVE/USDT,283.720,299.910,279.400,283.060,65030.8,18900797.4770,47220
1621803600000,2021-05-23 21:00:00,AAVE/USDT,276.440,290.110,274.880,283.730,40074.3,11284047.4280,26805
1621800000000,2021-05-23 20:00:00,AAVE/USDT,250.730,282.790,249.910,276.430,131067.2,35380000.3480,84450
1621796400000,2021-05-23 19:00:00,AAVE/USDT,238.380,252.200,232.810,250.650,69092.0,16891227.5010,40862
1621792800000,2021-05-23 18:00:00,AAVE/USDT,240.810,247.100,227.780,238.450,86418.7,20541401.9450,45045
1621789200000,2021-05-23 17:00:00,AAVE/USDT,235.640,255.090,234.200,240.610,85194.6,20940282.9460,47985
1621785600000,2021-05-23 16:00:00,AAVE/USDT,251.380,254.710,207.150,235.630,191856.2,43737898.4419,91144
1621782000000,2021-05-23 15:00:00,AAVE/USDT,263.540,264.470,246.160,251.400,70161.2,17914782.4340,38525
1621778400000,2021-05-23 14:00:00,AAVE/USDT,266.310,268.820,253.530,263.480,69220.1,18117182.2360,37506
1621774800000,2021-05-23 13:00:00,AAVE/USDT,259.260,270.960,248.380,266.390,134564.3,34437088.9140,67697
1621771200000,2021-05-23 12:00:00,AAVE/USDT,285.780,289.000,254.160,259.260,97984.1,26257372.3940,58668
1621767600000,2021-05-23 11:00:00,AAVE/USDT,286.020,293.000,281.210,285.800,38712.7,11147840.5260,25414
1621764000000,2021-05-23 10:00:00,AAVE/USDT,271.820,297.360,270.830,286.030,60246.1,17283442.6370,33335
1621760400000,2021-05-23 09:00:00,AAVE/USDT,283.510,287.740,270.000,271.870,75937.6,21206017.0220,47128
1621756800000,2021-05-23 08:00:00,AAVE/USDT,304.690,304.860,278.260,283.720,99826.2,29017568.5580,66472
1621753200000,2021-05-23 07:00:00,AAVE/USDT,320.290,321.590,299.090,304.860,49373.1,15184298.1090,33237
1621749600000,2021-05-23 06:00:00,AAVE/USDT,326.840,331.050,315.140,320.270,34066.6,10986180.9120,23733
1621746000000,2021-05-23 05:00:00,AAVE/USDT,342.770,342.770,324.940,326.740,32127.4,10646210.2380,21117
1621742400000,2021-05-23 04:00:00,AAVE/USDT,340.860,345.600,333.340,342.750,31304.2,10631536.2160,19456
1621738800000,2021-05-23 03:00:00,AAVE/USDT,336.230,345.010,333.210,340.850,15527.4,5267306.8140,12305
1621735200000,2021-05-23 02:00:00,AAVE/USDT,343.790,346.530,334.110,336.310,22581.9,7659812.4500,14811
1621731600000,2021-05-23 01:00:00,AAVE/USDT,347.130,350.500,343.160,343.880,18220.7,6325591.1930,14294
1621728000000,2021-05-23 00:00:00,AAVE/USDT,334.190,347.900,325.350,347.090,51086.1,17171549.1740,29493
1621724400000,2021-05-22 23:00:00,AAVE/USDT,343.030,352.870,332.300,334.130,44647.4,15376073.3740,25272
1621720800000,2021-05-22 22:00:00,AAVE/USDT,339.150,344.780,336.570,343.070,37621.8,12815567.9590,23946
1621717200000,2021-05-22 21:00:00,AAVE/USDT,337.380,340.510,334.280,339.120,16754.6,5645084.7870,12727
1621713600000,2021-05-22 20:00:00,AAVE/USDT,321.810,338.320,321.430,337.320,35278.3,11680903.1630,20301
1621710000000,2021-05-22 19:00:00,AAVE/USDT,324.450,330.830,319.810,321.960,30720.4,9963480.7900,21885
1621706400000,2021-05-22 18:00:00,AAVE/USDT,323.840,325.720,319.030,324.450,26334.9,8506540.4360,19020
1621702800000,2021-05-22 17:00:00,AAVE/USDT,333.150,337.070,318.560,323.700,46558.1,15173560.6030,27397
1621699200000,2021-05-22 16:00:00,AAVE/USDT,337.130,340.530,328.360,333.140,39509.9,13221386.1890,26627
1621695600000,2021-05-22 15:00:00,AAVE/USDT,338.330,342.600,327.330,337.260,44069.1,14756307.6320,30378
1621692000000,2021-05-22 14:00:00,AAVE/USDT,351.790,353.690,333.080,338.380,45456.1,15529062.0700,29527
1621688400000,2021-05-22 13:00:00,AAVE/USDT,345.900,359.460,344.540,351.840,29609.5,10463251.9870,19055
1621684800000,2021-05-22 12:00:00,AAVE/USDT,350.320,356.480,342.590,345.850,35619.2,12459106.7110,22735
1621681200000,2021-05-22 11:00:00,AAVE/USDT,357.000,359.170,346.840,350.220,30074.4,10582576.4940,19119
1621677600000,2021-05-22 10:00:00,AAVE/USDT,343.610,360.990,336.880,356.810,40302.4,14060538.9340,25075
1621674000000,2021-05-22 09:00:00,AAVE/USDT,338.750,347.160,330.270,343.470,40909.4,13921137.8020,25942
1621670400000,2021-05-22 08:00:00,AAVE/USDT,328.710,345.400,328.420,338.760,39353.2,13320571.8930,27325
1621666800000,2021-05-22 07:00:00,AAVE/USDT,325.590,330.650,315.010,328.910,41344.0,13349853.5200,27382
1621663200000,2021-05-22 06:00:00,AAVE/USDT,324.890,327.180,312.770,325.370,39467.9,12655567.2560,28312
1621659600000,2021-05-22 05:00:00,AAVE/USDT,330.190,333.990,309.050,325.100,61808.3,19773798.7400,43118
1621656000000,2021-05-22 04:00:00,AAVE/USDT,344.740,348.510,320.270,330.100,54669.9,18194010.0970,34468
1621652400000,2021-05-22 03:00:00,AAVE/USDT,365.030,367.350,338.260,344.400,52513.9,18333502.3050,38424
1621648800000,2021-05-22 02:00:00,AAVE/USDT,374.610,382.230,364.180,364.810,27827.8,10432730.1150,22826
1621645200000,2021-05-22 01:00:00,AAVE/USDT,375.240,380.750,369.150,374.570,27561.1,10350331.3130,27760
1621641600000,2021-05-22 00:00:00,AAVE/USDT,372.490,377.120,361.630,375.140,34875.3,12887852.4330,26022
1621638000000,2021-05-21 23:00:00,AAVE/USDT,359.230,372.990,353.710,372.650,40373.7,14758286.0030,29244
1621634400000,2021-05-21 22:00:00,AAVE/USDT,354.610,369.600,346.120,359.080,60619.7,21775098.1370,42144
1621630800000,2021-05-21 21:00:00,AAVE/USDT,335.490,355.500,307.720,354.950,121706.3,39947329.7530,74575
1621627200000,2021-05-21 20:00:00,AAVE/USDT,352.070,357.580,334.830,335.480,55040.2,18970646.3010,39324
1621623600000,2021-05-21 19:00:00,AAVE/USDT,373.220,373.330,343.950,352.320,60671.9,21590544.5580,39477
1621620000000,2021-05-21 18:00:00,AAVE/USDT,383.750,383.750,361.810,373.340,40186.1,14911358.6770,28356
1621616400000,2021-05-21 17:00:00,AAVE/USDT,375.830,384.890,370.490,383.790,42802.7,16183528.4000,28561
1621612800000,2021-05-21 16:00:00,AAVE/USDT,373.140,388.500,365.030,375.860,78238.6,29639956.0910,48340
1621609200000,2021-05-21 15:00:00,AAVE/USDT,400.040,403.300,369.010,372.970,82654.1,32107534.5620,53894
1621605600000,2021-05-21 14:00:00,AAVE/USDT,444.690,448.350,370.590,400.310,160464.7,64340731.9320,89364
1621602000000,2021-05-21 13:00:00,AAVE/USDT,430.770,447.280,426.330,444.680,30707.7,13464631.7710,18756
1621598400000,2021-05-21 12:00:00,AAVE/USDT,444.220,448.950,429.350,430.790,31843.5,13966695.3150,20081
1621594800000,2021-05-21 11:00:00,AAVE/USDT,451.320,454.750,437.410,444.190,31764.8,14074602.3020,21036
1621591200000,2021-05-21 10:00:00,AAVE/USDT,460.880,464.980,449.760,450.720,27342.7,12550863.4440,17104
1621587600000,2021-05-21 09:00:00,AAVE/USDT,449.370,466.630,448.520,460.990,25065.0,11495650.0120,17088
1621584000000,2021-05-21 08:00:00,AAVE/USDT,449.420,450.610,435.200,449.330,41311.1,18314668.1650,25076
1621580400000,2021-05-21 07:00:00,AAVE/USDT,460.630,462.450,446.440,449.290,28927.7,13112937.9100,19048
1621576800000,2021-05-21 06:00:00,AAVE/USDT,456.030,463.800,445.610,460.460,22100.2,10026554.2730,16750
1621573200000,2021-05-21 05:00:00,AAVE/USDT,463.560,470.000,451.810,455.730,29449.3,13538111.8890,19165
1621569600000,2021-05-21 04:00:00,AAVE/USDT,471.160,474.460,456.520,463.440,22364.1,10406869.5340,19200
1621566000000,2021-05-21 03:00:00,AAVE/USDT,480.530,480.910,467.620,471.270,19301.1,9143666.5070,16559
1621562400000,2021-05-21 02:00:00,AAVE/USDT,489.600,492.710,477.160,480.950,18690.9,9049270.8620,16563
1621558800000,2021-05-21 01:00:00,AAVE/USDT,489.200,494.960,485.140,489.650,21438.1,10494871.1740,15999
1621555200000,2021-05-21 00:00:00,AAVE/USDT,467.220,493.180,465.170,489.420,28759.5,13823024.3590,23044
1621551600000,2021-05-20 23:00:00,AAVE/USDT,480.750,484.990,461.890,467.130,31318.3,14745746.0420,24690
1621548000000,2021-05-20 22:00:00,AAVE/USDT,485.370,485.610,460.470,480.800,27079.6,12835563.4990,23420
1621544400000,2021-05-20 21:00:00,AAVE/USDT,474.610,486.610,468.120,485.340,12553.1,6022568.6580,11564
1621540800000,2021-05-20 20:00:00,AAVE/USDT,481.510,489.910,471.890,474.590,25961.8,12491104.1200,21191
1621537200000,2021-05-20 19:00:00,AAVE/USDT,475.400,486.930,466.790,481.360,35488.5,17017827.0810,28275
1621533600000,2021-05-20 18:00:00,AAVE/USDT,473.250,480.740,462.530,475.450,34594.2,16333765.3030,25247
1621530000000,2021-05-20 17:00:00,AAVE/USDT,463.460,477.560,450.810,473.380,46597.4,21686255.3640,32914
1621526400000,2021-05-20 16:00:00,AAVE/USDT,484.990,485.890,440.000,463.530,308305.5,142279468.6540,76688
1621522800000,2021-05-20 15:00:00,AAVE/USDT,484.610,497.170,478.270,485.000,234648.9,114927274.5500,28707
1621519200000,2021-05-20 14:00:00,AAVE/USDT,492.310,501.150,481.010,484.510,286047.3,140654640.5100,36813
1621515600000,2021-05-20 13:00:00,AAVE/USDT,489.250,509.270,482.410,491.890,299235.8,148391654.4990,47402
1621512000000,2021-05-20 12:00:00,AAVE/USDT,465.530,493.910,456.590,488.960,307989.2,146405108.9510,43255
1621508400000,2021-05-20 11:00:00,AAVE/USDT,453.980,466.000,443.810,465.660,261161.8,118531200.8370,32149
1621504800000,2021-05-20 10:00:00,AAVE/USDT,445.240,454.330,437.300,453.660,264953.3,117872666.4470,26088
1621501200000,2021-05-20 09:00:00,AAVE/USDT,451.880,453.820,426.710,445.180,265728.1,117758440.0450,33933
1621497600000,2021-05-20 08:00:00,AAVE/USDT,461.330,467.730,441.810,452.320,284216.7,128726466.1160,32649
1621494000000,2021-05-20 07:00:00,AAVE/USDT,446.690,477.460,446.400,461.340,274365.5,126984050.8860,39996
1621490400000,2021-05-20 06:00:00,AAVE/USDT,444.140,454.940,435.380,446.680,278116.6,123799371.3450,31597
1621486800000,2021-05-20 05:00:00,AAVE/USDT,425.590,445.240,424.300,444.390,257035.7,111471873.2510,30228
1621483200000,2021-05-20 04:00:00,AAVE/USDT,407.680,435.490,405.050,425.640,297752.9,125766084.0160,40636
1621479600000,2021-05-20 03:00:00,AAVE/USDT,405.060,421.940,400.130,407.570,280822.4,114390472.4990,37439
1621476000000,2021-05-20 02:00:00,AAVE/USDT,391.000,408.650,387.110,405.070,291889.7,117153684.4230,43072
1621472400000,2021-05-20 01:00:00,AAVE/USDT,369.900,396.740,365.090,391.000,337627.2,129881527.5120,60221
1621468800000,2021-05-20 00:00:00,AAVE/USDT,411.610,432.770,350.050,370.000,336572.3,132555559.1990,81913
1621465200000,2021-05-19 23:00:00,AAVE/USDT,457.510,460.880,409.130,411.690,297289.5,130269980.9620,45052
1621461600000,2021-05-19 22:00:00,AAVE/USDT,442.610,465.220,431.820,457.280,264522.6,119704781.0660,29430
1621458000000,2021-05-19 21:00:00,AAVE/USDT,442.260,450.150,414.400,442.640,286530.1,124677317.4020,38297
1621454400000,2021-05-19 20:00:00,AAVE/USDT,463.420,479.500,441.000,442.420,298735.0,139141234.5380,49171
1621450800000,2021-05-19 19:00:00,AAVE/USDT,464.230,480.970,451.370,463.640,297519.9,138875026.7310,42770
1621447200000,2021-05-19 18:00:00,AAVE/USDT,496.310,502.990,456.000,464.230,328936.7,157061715.9020,52304
1621443600000,2021-05-19 17:00:00,AAVE/USDT,508.690,527.310,487.900,496.310,330262.6,168570458.3490,54230
1621440000000,2021-05-19 16:00:00,AAVE/USDT,500.740,523.170,471.490,508.440,388978.1,193728677.2590,86595
1621436400000,2021-05-19 15:00:00,AAVE/USDT,461.180,514.910,441.900,500.980,359313.3,175075132.7310,72417
1621432800000,2021-05-19 14:00:00,AAVE/USDT,469.000,469.000,406.360,461.020,202099.9,87569348.8090,34307
1621429200000,2021-05-19 13:00:00,AAVE/USDT,438.010,490.120,335.990,469.000,86366.6,35774832.2270,40398
1621425600000,2021-05-19 12:00:00,AAVE/USDT,565.920,579.630,253.560,438.030,305766.3,136177345.6794,146242
1621422000000,2021-05-19 11:00:00,AAVE/USDT,594.280,596.700,515.000,566.490,160060.0,88729355.7863,97260
1621418400000,2021-05-19 10:00:00,AAVE/USDT,603.500,606.560,578.010,594.400,90608.8,53154448.4716,49220
1621414800000,2021-05-19 09:00:00,AAVE/USDT,614.400,620.000,593.430,603.560,47152.0,28576770.4270,27196
1621411200000,2021-05-19 08:00:00,AAVE/USDT,621.570,623.110,601.040,614.490,61991.1,37970040.9320,38810
1621407600000,2021-05-19 07:00:00,AAVE/USDT,600.800,635.000,577.470,621.570,88671.9,53813760.8414,58592
1621404000000,2021-05-19 06:00:00,AAVE/USDT,587.230,622.050,586.850,600.570,70752.8,42800520.4920,51885
1621400400000,2021-05-19 05:00:00,AAVE/USDT,565.410,615.250,558.000,587.270,134900.1,79639396.0851,92615
1621396800000,2021-05-19 04:00:00,AAVE/USDT,583.550,596.410,536.740,565.390,124245.9,69749824.4302,79907
1621393200000,2021-05-19 03:00:00,AAVE/USDT,577.820,600.450,575.350,583.440,60323.2,35458655.7914,42314
1621389600000,2021-05-19 02:00:00,AAVE/USDT,604.280,617.940,576.000,577.820,61593.5,36990507.3252,45980
1621386000000,2021-05-19 01:00:00,AAVE/USDT,632.430,632.460,595.640,604.510,77939.0,47389179.7460,46249
1621382400000,2021-05-19 00:00:00,AAVE/USDT,627.990,649.410,622.130,632.610,42703.7,27286244.4260,29873
1621378800000,2021-05-18 23:00:00,AAVE/USDT,625.860,634.200,613.900,627.870,34370.5,21414236.0930,25002
1621375200000,2021-05-18 22:00:00,AAVE/USDT,638.650,641.860,624.500,626.160,28316.2,17940747.2920,21584
1621371600000,2021-05-18 21:00:00,AAVE/USDT,650.560,666.800,632.870,638.890,58164.6,38131340.6190,42894
1621368000000,2021-05-18 20:00:00,AAVE/USDT,654.240,657.570,630.600,650.780,51310.5,33182102.5270,35864
1621364400000,2021-05-18 19:00:00,AAVE/USDT,627.110,656.790,625.030,654.810,51863.0,33103288.4080,36038
1621360800000,2021-05-18 18:00:00,AAVE/USDT,644.840,645.220,620.310,627.120,58417.1,36687933.3610,35409
1621357200000,2021-05-18 17:00:00,AAVE/USDT,655.190,660.960,643.540,644.760,65233.2,42546724.2940,42097
1621353600000,2021-05-18 16:00:00,AAVE/USDT,621.610,660.190,616.840,655.780,108386.9,69442304.7240,65252
1621350000000,2021-05-18 15:00:00,AAVE/USDT,604.170,628.290,595.540,622.270,90723.9,55970583.4650,53098
1621346400000,2021-05-18 14:00:00,AAVE/USDT,621.960,622.310,591.000,604.250,108949.6,65895901.6510,64966
1621342800000,2021-05-18 13:00:00,AAVE/USDT,625.950,638.710,610.000,621.850,84598.4,52825249.6900,49155
1621339200000,2021-05-18 12:00:00,AAVE/USDT,655.580,656.240,622.670,625.820,89551.7,56964892.4890,55248
1621335600000,2021-05-18 11:00:00,AAVE/USDT,657.150,661.000,650.750,655.550,33293.0,21869517.4730,22010
1621332000000,2021-05-18 10:00:00,AAVE/USDT,651.120,657.950,639.110,657.110,32076.7,20822704.1220,21143
1621328400000,2021-05-18 09:00:00,AAVE/USDT,649.000,653.430,637.000,650.870,49283.4,31766296.8200,30533
